date, pm25, pm10, o3, no2, so2, co
2019/5/31, 109, 71, 19, 16, , 4
2019/6/1, 143, 52, 11, 8, , 3
2019/6/2, 100, 43, 13, 11, , 4
2019/6/3, 94, 59, 13, 12, 1, 4
2019/6/4, 128, 48, 8, 15, 1, 3
2019/6/5, 116, 33, 8, 10, 1, 3
2019/6/6, 85, 38, 7, 9, 1, 3
2019/6/7, 80, 53, 10, 9, 1, 3
2019/6/8, 112, 54, 13, 9, 1, 3
2019/6/9, 109, 59, 10, 7, 1, 3
2019/6/10, 114, 55, 12, 6, 1, 4
2019/6/11, 106, 63, 15, 9, 1, 4
2019/6/12, 122, 50, 17, 8, 1, 5
2019/6/13, 113, 65, 15, 8, 1, 4
2019/6/14, 141, 60, 16, 9, 1, 5
2019/6/15, 127, 57, 10, 9, 1, 4
2019/6/16, 95, 69, 13, 13, 1, 5
2019/6/17, 124, 75, 12, 11, 1, 3
2019/6/18, 142, 77, 10, 9, 1, 5
2019/6/19, 126, 72, 12, 11, 1, 3
2019/6/20, 151, 41, 7, 8, 1, 3
2019/6/21, 100, 25, 5, 5, 1, 2
2019/6/22, 64, 23, 4, 4, 1, 3
2019/6/23, 63, 38, 5, 4, 1, 2
2019/6/24, 84, 46, 10, 7, 1, 4
2019/6/25, 91, 42, 7, 5, 2, 4
2019/6/26, 75, 40, 6, 6, 2, 4
2019/6/27, 85, 47, 9, 7, 2, 3
2019/6/28, 95, 42, 10, 4, 2, 4
2019/6/29, 95, 60, 10, 6, 2, 4
2019/6/30, 131, 37, 5, 4, 2, 3
2019/1/1, 183, 119, 10, 30, 7, 10
2019/1/2, 187, 158, 11, 33, 9, 10
2019/1/3, 225, 140, 9, 32, 7, 10
2019/1/4, 203, 123, 10, 31, 4, 7
2019/1/5, 191, 103, 8, 29, 4, 10
2019/1/6, 172, 109, 7, 29, 5, 7
2019/1/7, 170, 101, 9, 22, 6, 6
2019/1/8, 165, 111, 11, 25, 7, 8
2019/1/9, 177, 112, 11, 28, 5, 7
2019/1/10, 176, 114, 11, 29, 5, 7
2019/1/11, 175, 116, 13, 30, 7, 9
2019/1/12, 182, 152, 14, 34, 8, 10
2019/1/13, 207, 144, 12, 29, 8, 7
2019/1/14, 207, 97, 7, 24, 8, 5
2019/1/15, 163, 97, 7, 26, 6, 8
2019/1/16, 159, 112, 8, 31, 7, 8
2019/1/17, 177, 123, 7, 29, 8, 7
2019/1/18, 180, 124, 7, 31, 7, 9
2019/1/19, 181, 131, 7, 33, 9, 9
2019/1/20, 187, 151, 8, 34, 9, 11
2019/1/21, 204, 180, 10, 31, 9, 11
2019/1/22, 232, 144, 14, 28, 11, 9
2019/1/23, 209, 105, 10, 18, 8, 6
2019/1/24, 170, 96, 9, 12, 5, 5
2019/1/25, 166, 96, 6, 11, 4, 4
2019/1/26, 167, 80, 7, 10, 2, 4
2019/1/27, 149, 68, 7, 10, 2, 3
2019/1/28, 141, 83, 8, 15, 4, 2
2019/1/29, 148, 85, 8, 22, 4, 4
2019/1/30, 142, 122, 9, 22, 6, 7
2019/1/31, 178, 111, 8, 28, 7, 6
2019/2/1, 185, 100, 7, 37, 10, 6
2019/2/2, 175, 112, 4, 36, 9, 8
2019/2/3, 188, 111, 5, 41, 4, 
2019/2/4, 184, 95, 10, 22, 8, 4
2019/2/5, 171, 110, 10, 15, 8, 9
2019/2/6, 180, 136, 9, 9, 11, 8
2019/2/7, 210, 117, 5, 11, 7, 5
2019/2/8, 190, 79, 4, 9, 2, 4
2019/2/9, 168, 74, 6, 7, 3, 3
2019/2/10, 146, 68, 6, 4, 3, 3
2019/2/11, 137, 75, 6, 2, 5, 4
2019/2/12, 155, 93, 6, 1, 5, 5
2019/2/13, 162, 99, 8, 1, 10, 6
2019/2/14, 175, 88, 5, 2, 6, 5
2019/2/15, 157, 39, 5, 2, 5, 4
2019/2/16, 85, 61, 6, 1, 4, 2
2019/2/17, 121, 88, 7, 1, 7, 4
2019/2/18, 150, 107, 7, 1, 11, 8
2019/2/19, 172, 105, 5, 1, 8, 4
2019/2/20, 170, 105, 29, 26, 9, 8
2019/2/21, 169, 129, 25, 79, 3, 9
2019/2/22, 201, 110, 9, 82, 2, 7
2019/2/23, 176, 70, 9, 96, 2, 4
2019/2/24, 140, 50, 19, 62, 2, 4
2019/2/25, 107, 56, 14, 15, 3, 4
2019/2/26, 130, 41, 6, 7, 1, 3
2019/2/27, 96, 46, 13, 12, 2, 3
2019/2/28, 96, 62, 23, 27, 4, 5
2019/3/1, 130, 80, 24, 31, 9, 7
2019/3/2, 164, 91, 19, 31, 11, 5
2019/3/3, 169, 78, 13, 25, 9, 5
2019/3/4, 157, 90, 13, 17, 4, 5
2019/3/5, 173, 88, 13, 20, 5, 5
2019/3/6, 161, 70, 12, 20, 6, 3
2019/3/7, 134, 79, 13, 23, 7, 4
2019/3/8, 149, 82, 12, 24, 9, 6
2019/3/9, 154, 105, 14, 26, 8, 6
2019/3/10, 177, 90, 12, 19, 7, 4
2019/3/11, 159, 109, 11, 29, 11, 7
2019/3/12, 178, 87, 14, 22, 4, 8
2019/3/13, 158, 105, 14, 23, 10, 6
2019/3/14, 175, 70, 10, 14, 2, 6
2019/3/15, 142, 54, 12, 18, 3, 8
2019/3/16, 119, 77, 13, 16, 6, 3
2019/3/17, 152, 64, 9, 15, 6, 6
2019/3/18, 114, 82, 13, 11, 7, 6
2019/3/19, 152, 105, 11, 7, 13, 8
2019/3/20, 166, 99, 10, 4, 14, 7
2019/3/21, 162, 70, 9, 3, 7, 7
2019/3/22, 130, 77, 10, 3, 10, 3
2019/3/23, 142, 101, 11, 2, 11, 5
2019/3/24, 162, 114, 8, 3, 11, 6
2019/3/25, 165, 106, 6, 2, 6, 6
2019/3/26, 154, 62, 7, 2, 3, 6
2019/3/27, 121, 81, 10, 2, 6, 6
2019/3/28, 159, 88, 14, 2, 5, 7
2019/3/29, 165, 71, 16, 8, , 3
2019/3/30, 153, 74, 14, 13, 2, 3
2019/3/31, 151, 60, 11, 11, 1, 3
2018/10/1, 154, 85, 38, 7, 11, 10
2018/10/2, 148, 91, 40, 9, 8, 7
2018/10/3, 154, 90, 35, 7, 3, 7
2018/10/4, 148, 89, 41, 7, 2, 6
2018/10/5, 162, 81, 36, 7, 4, 6
2018/10/6, 149, 104, 35, 8, 16, 7
2018/10/7, 168, 102, 45, 6, 5, 9
2018/10/8, 173, 104, 39, 2, 2, 8
2018/10/9, 172, 72, 56, 2, 3, 4
2018/10/10, 130, 20, 6, 1, , 2
2018/10/11, 52, 24, 9, 3, , 4
2018/10/12, 66, 26, 15, 2, , 3
2018/10/13, 66, 48, 4, , , 5
2018/10/14, 90, , , , , 
2018/10/16, 157, 102, 45, 21, 2, 11
2018/10/17, 174, 89, 35, 17, 2, 7
2018/10/18, 164, , , , , 
2018/10/20, 131, 93, 18, 18, 3, 8
2018/10/21, 168, 95, 24, 16, 5, 8
2018/10/22, 165, 87, 34, 16, 2, 5
2018/10/23, 162, 74, 22, 14, 4, 6
2018/10/24, 149, 94, 24, 28, 7, 7
2018/10/25, 160, 86, 19, 26, 6, 6
2018/10/26, 141, 78, 15, 28, 4, 6
2018/10/27, 139, 89, 21, 22, 3, 5
2018/10/28, 162, 61, 29, 17, 3, 5
2018/10/29, 118, 51, 11, 25, 1, 3
2018/10/30, 101, 58, 34, 28, 17, 11
2018/10/31, 133, 58, 13, 21, 1, 4
2018/11/1, 118, 76, 48, 23, 17, 10
2018/11/2, 143, 90, 13, 21, 2, 9
2018/11/3, 168, 84, 21, 20, 3, 10
2018/11/4, 164, 93, 17, 21, 2, 7
2018/11/5, 166, 95, 22, 21, 4, 6
2018/11/6, 171, 90, 26, 13, 3, 6
2018/11/7, 173, 108, 25, 20, 6, 10
2018/11/8, 191, 91, 23, 23, 7, 8
2018/11/9, 173, 89, 20, 22, 4, 8
2018/11/10, 168, 82, 16, 24, 5, 7
2018/11/11, 155, 105, 19, 31, 4, 8
2018/11/12, 175, 123, 21, 27, 4, 10
2018/11/13, 197, 140, 16, 28, 6, 13
2018/11/14, 199, 136, 37, 28, 4, 9
2018/11/15, 173, 120, 23, 28, 28, 13
2018/11/16, 158, 115, 20, 25, 4, 7
2018/11/17, 174, 101, 19, 27, 3, 8
2018/11/18, 168, 111, 37, 34, 4, 11
2018/11/19, 167, 127, 38, 43, 26, 12
2018/11/20, 184, 121, 31, 33, 4, 8
2018/11/21, 181, 103, 26, 26, 5, 8
2018/11/22, 161, 109, 45, 29, 6, 8
2018/11/23, 168, 111, 17, 26, 6, 9
2018/11/24, 171, 100, 17, 23, 7, 9
2018/11/25, 163, 110, 32, 28, 7, 8
2018/11/26, 169, 80, 10, 25, 6, 8
2018/11/27, 138, 82, 12, 22, 3, 5
2018/11/28, 143, 98, 11, 22, 6, 9
2018/11/29, 158, 100, 13, 24, 6, 6
2018/11/30, 161, 94, 14, 24, 4, 8
2018/12/1, 162, 95, 13, 25, 4, 6
2018/12/2, 163, 113, 14, 26, 4, 9
2018/12/3, 171, 119, 32, 27, 6, 8
2018/12/4, 182, 120, 21, 26, 47, 9
2018/12/5, 181, 148, 1, 52, 6, 14
2018/12/6, 182, 124, 18, 27, 7, 8
2018/12/7, 179, 113, 18, 26, 7, 9
2018/12/8, 174, 119, 16, 26, 7, 10
2018/12/9, 179, 111, 17, 26, 8, 13
2018/12/10, 173, 135, 10, 42, 7, 8
2018/12/11, 192, , , , , 
2018/12/15, 153, 78, 17, 22, 3, 5
2018/12/16, 152, 87, 8, 19, 3, 7
2018/12/17, 164, 56, 8, 11, , 3
2018/12/18, 124, 64, 12, 20, 1, 6
2018/12/19, 128, 119, 19, 23, 2, 9
2018/12/20, 175, 128, 20, 25, 4, 8
2018/12/21, 199, 120, 18, 23, 3, 7
2018/12/22, 186, 110, 17, 22, 3, 7
2018/12/23, 181, 115, 16, 23, 4, 8
2018/12/24, 178, 122, 16, 28, 8, 9
2018/12/25, 192, 112, 15, 27, 5, 8
2018/12/26, 181, 104, 12, 27, 8, 7
2018/12/27, 174, 99, 13, 23, 7, 6
2018/12/28, 155, 91, 13, 23, 5, 6
2018/12/29, 165, 103, 12, 23, 4, 5
2018/12/30, 175, , , , , 
2018/7/1, 665, 48, 7, 8, 29, 12
2018/7/2, 94, 43, 11, 8, 1, 11
