date, pm25, pm10, o3, no2, so2, co
2019/1/5, 160, 116, 27, 15, 6, 9
2019/1/6, 205, 95, 37, 16, 2, 6
2019/1/7, 167, 80, 35, 18, 4, 7
2019/1/8, 141, 158, 36, 16, 1, 6
2019/1/9, 149, 98, 28, 14, 3, 8
2019/1/10, 155, 105, 37, 12, 3, 7
2019/1/11, 158, 96, 37, 15, 8, 8
2019/1/12, 156, 132, 40, 16, 8, 6
2019/1/13, 168, 93, 37, 15, 3, 5
2019/1/14, 166, 91, 44, 17, 4, 7
2019/1/15, 140, 102, 40, 18, 5, 9
2019/1/16, 167, 107, 40, 16, 4, 8
2019/1/17, 150, 126, 38, 17, 4, 12
2019/1/18, 156, 118, 40, 21, 7, 11
2019/1/19, 156, 91, 30, 17, 5, 9
2019/1/20, 142, 105, 28, 14, 3, 7
2019/1/21, 161, 63, 25, 14, 3, 5
2019/1/22, 115, 77, 32, 12, 3, 5
2019/1/23, 137, 75, 35, 13, 2, 5
2019/1/24, 154, 61, 29, 13, 1, 5
2019/1/25, 116, 72, 33, 17, 2, 5
2019/1/26, 119, 76, 35, 18, 2, 5
2019/1/27, 132, 82, 37, 15, 2, 6
2019/1/28, 147, 73, 35, 16, 2, 6
2019/1/29, 142, 85, 38, 16, 4, 10
2019/1/30, 140, 89, 29, 15, 5, 7
2019/1/31, 149, 73, 32, 14, 2, 5
2019/2/1, 119, 66, 34, 10, 2, 5
2019/2/2, 139, 73, 37, 9, 3, 5
2019/2/3, 141, 81, 39, 14, 4, 8
2019/2/4, 157, 93, 32, 18, 13, 9
2019/2/5, 153, 76, 33, 13, 8, 6
2019/2/6, 119, 102, 29, 12, 10, 4
2019/2/7, 153, 110, 34, 14, 5, 4
2019/2/8, 157, 104, 35, 22, 6, 8
2019/2/9, 165, 83, 38, 19, 3, 7
2019/2/10, 144, 78, 43, 16, 4, 5
2019/2/11, 136, 81, 48, 17, 3, 5
2019/2/12, 145, 80, 30, 17, 10, 6
2019/2/13, 148, 93, 38, 19, 5, 6
2019/2/14, 164, 95, 43, 16, 2, 5
2019/2/15, 160, 69, 38, 16, 1, 4
2019/2/16, 121, 70, 39, 20, 3, 6
2019/2/17, 128, 91, 28, 15, 2, 4
2019/2/18, 148, 64, 20, 17, 6, 5
2019/2/19, 126, 65, 25, 18, 6, 5
2019/2/20, 112, 77, 16, 17, 6, 5
2019/2/21, 157, 46, 33, 10, 2, 3
2019/2/22, 93, 50, 38, 12, 2, 3
2019/2/23, 91, 71, 31, 19, 12, 7
2019/2/24, 125, 71, 33, 16, 8, 5
2019/2/25, 127, 72, 33, 14, 2, 3
2019/2/26, 117, 62, 32, 14, 3, 3
2019/2/27, 115, 67, 36, 15, 1, 3
2019/2/28, 115, 66, 43, 15, 6, 3
2019/3/1, 120, 69, 36, 12, 11, 3
2019/3/2, 128, 77, 28, 14, 11, 4
2019/3/3, 132, 78, 32, 16, 18, 5
2019/3/4, 156, 66, 34, 17, 7, 4
2019/3/5, 135, 66, 31, 18, 7, 4
2019/3/6, 129, 72, 31, 25, 4, 6
2019/3/7, 132, 89, 26, 17, 10, 4
2019/3/8, 146, 96, 35, 12, 7, 3
2019/3/9, 143, 64, 34, 15, 2, 4
2019/3/10, 121, 145, 33, 13, 8, 4
2019/3/11, 152, 83, 37, 12, 5, 3
2019/3/12, 135, 87, 32, 14, 3, 3
2019/3/13, 136, 73, 31, 17, 7, 4
2019/3/14, 129, 78, 34, 12, 2, 3
2019/3/15, 121, 73, 38, 12, 2, 3
2019/3/16, 123, 63, 33, 14, 3, 3
2019/3/17, 100, 72, 32, 17, 3, 5
2019/3/18, 119, 81, 23, 15, 6, 5
2019/3/19, 137, 74, 20, 13, 3, 4
2019/3/20, 111, 70, 28, 13, 1, 4
2019/3/21, 117, 78, 34, 11, 2, 3
2019/3/22, 117, 85, 29, 19, 2, 5
2019/3/23, 128, 109, 22, 15, 2, 6
2019/3/24, 158, 119, 24, 13, 3, 3
2019/3/25, 146, 74, 32, 15, 1, 3
2019/3/26, 115, 84, 29, 21, 2, 6
2019/3/27, 124, 93, 21, 20, 6, 6
2019/3/28, 146, 88, 24, 17, 5, 4
2019/3/29, 135, 85, 28, 17, 9, 4
2019/3/30, 136, 101, 30, 13, 6, 3
2019/3/31, 142, 85, 30, 20, 5, 5
2018/10/1, 114, 70, 39, 10, 1, 4
2018/10/2, 111, 72, 40, 10, 1, 4
2018/10/3, 133, 67, 28, 11, 1, 4
2018/10/4, 116, 68, 35, 10, 2, 4
2018/10/5, 127, 68, 20, 12, 1, 4
2018/10/6, 129, 80, 33, 9, 2, 6
2018/10/7, 126, 75, 30, 10, 2, 5
2018/10/8, 121, 81, 29, 12, 2, 5
2018/10/9, 134, 131, 35, 11, 4, 5
2018/10/10, 168, 130, 36, 10, 2, 4
2018/10/11, 167, 122, 36, 10, 2, 3
2018/10/12, 167, 104, 36, 12, 2, 4
2018/10/13, 166, 99, 33, 11, 5, 6
2018/10/14, 158, 101, 34, 10, 3, 5
2018/10/15, 158, 91, 31, 10, 5, 14
2018/10/16, 150, 93, 30, 12, 4, 5
2018/10/17, 148, 111, 31, 13, 6, 8
2018/10/18, 153, 99, 29, 12, 3, 5
2018/10/19, 135, 81, 32, 12, 5, 5
2018/10/20, 135, 106, 42, 14, 4, 9
2018/10/21, 155, 104, 40, 11, 2, 5
2018/10/22, 162, 92, 36, 12, 2, 6
2018/10/23, 145, 93, 30, 12, 4, 7
2018/10/24, 126, 99, 22, 15, 5, 9
2018/10/25, 140, 100, 36, 13, 3, 6
2018/10/26, 157, 109, 26, 14, 5, 9
2018/10/27, 157, 102, 34, 11, 1, 6
2018/10/28, 139, 91, 45, 11, 1, 5
2018/10/29, 145, 92, 54, 12, 3, 9
2018/10/30, 152, 88, 38, 18, 2, 5
2018/10/31, 158, 94, 35, 26, 2, 7
2018/11/1, 168, 138, 34, 31, 5, 12
2018/11/2, 172, 109, 28, 19, 13, 8
