date, pm25, pm10, o3, no2, so2, co
2019/11/9, 244, 81, 31, 18, 11, 10
2019/11/10, 73, 87, 33, 26, 11, 13
2019/11/11, 118, 110, 44, 32, 16, 13
2019/11/12, 162, 60, 33, 17, 11, 9
2019/11/13, 68, 92, 28, 24, 11, 8
2019/11/14, 124, 118, 39, 34, 17, 23
2019/11/15, 173, 105, 24, 33, 14, 20
2019/11/16, 182, 75, 26, 21, 12, 21
2019/11/17, 139, 155, 35, 14, 6, 20
2019/11/18, 117, 137, 39, 25, 12, 22
2019/11/19, 164, 138, 75, 32, 21, 31
2019/11/20, 182, 97, 27, 25, 9, 12
2019/11/21, 165, 146, 18, 38, 11, 18
2019/11/22, 236, 198, 18, 45, 14, 27
2019/11/23, 313, 104, 22, 19, 12, 15
2019/11/24, 161, 47, 25, 16, 6, 6
2019/11/25, 71, 66, 24, 26, 10, 11
2019/11/26, 125, 87, 13, 26, 13, 16
2019/11/27, 143, 77, 24, 22, 11, 13
2019/11/28, 139, 84, 19, 26, 9, 11
2019/11/29, 165, 89, 16, 27, 11, 12
2019/11/30, 176, 121, 22, 32, 10, 21
2019/12/1, 228, 76, 26, 24, 8, 13
2019/12/2, 136, 61, 25, 24, 10, 13
2019/12/3, 108, 76, 23, 30, 15, 19
2019/12/4, 148, 98, 11, 26, 14, 21
2019/12/5, 173, 82, 17, 21, 7, 12
2019/12/6, 174, 142, 7, 26, 7, 23
2019/12/7, 261, 153, 13, 31, 5, 26
2019/12/8, 300, 165, 9, 29, 7, 30
2019/12/9, 276, 162, 12, 34, 11, 38
2019/12/10, 288, 120, 23, 33, 13, 26
2019/12/11, 206, 90, 16, 31, 14, 17
2019/12/12, 166, 113, 18, 36, 14, 19
2019/12/13, 187, 70, 19, 31, 11, 11
2019/12/14, 136, 67, 11, 26, 11, 15
2019/12/15, 162, 108, 6, 25, 8, 25
2019/12/16, 205, 130, 12, 22, 6, 31
2019/12/17, 196, 52, 19, 21, 9, 11
2019/12/18, 113, 82, 14, 24, 11, 17
2019/12/19, 171, 73, 14, 24, 11, 12
2019/12/20, 160, 122, 25, 28, 14, 21
2019/12/21, 229, 155, 3, 29, 4, 25
2019/12/22, 292, 178, 54, 35, 20, 30
2019/12/23, 338, 152, 7, 36, 10, 24
2019/12/24, 298, 164, 35, 30, 10, 26
2019/12/25, 283, 109, 25, 24, 12, 26
2019/12/26, 203, 74, 18, 25, 8, 14
2019/12/27, 141, 96, 15, 30, 12, 17
2019/12/28, 179, 116, 19, 34, 9, 19
2019/12/29, 225, , , , , 
2019/7/1, 95, 84, 132, 16, 11, 7
2019/7/2, 103, 86, 130, 11, 10, 8
2019/7/3, 124, 92, 98, 17, 9, 8
2019/7/4, 128, 71, 116, 12, 8, 6
2019/7/5, 89, 43, 61, 8, 5, 6
2019/7/6, 65, 40, 72, 10, 9, 8
2019/7/7, 89, 53, 67, 9, 8, 7
2019/7/8, 95, 59, 80, 15, 9, 8
2019/7/9, 111, 58, 93, 11, 4, 10
2019/7/10, 129, 57, 98, 12, 4, 13
2019/7/11, 113, 73, 96, 17, 3, 11
2019/7/12, 117, 66, 111, 13, 3, 11
2019/7/13, 112, 75, 110, 17, 5, 13
2019/7/14, 115, 69, 125, 19, 5, 13
2019/7/15, 112, 67, 108, 13, 2, 9
2019/7/16, 122, 82, 83, 11, 2, 11
2019/7/17, 155, 86, 94, 16, 2, 11
2019/7/18, 138, 80, 105, 15, 3, 10
2019/7/19, 126, 86, 86, 18, 3, 14
2019/7/20, 152, 88, 107, 13, 3, 13
2019/7/21, 151, 67, 77, 10, 1, 8
2019/7/22, 110, 52, 106, 11, 1, 9
2019/7/23, 86, 66, 92, 25, 2, 10
2019/7/24, 98, 66, 103, 16, 4, 11
2019/7/25, 121, 73, 112, 11, 2, 10
2019/7/26, 128, 42, 70, 7, 1, 6
2019/7/27, 70, 41, 78, 8, 2, 8
2019/7/28, 76, 51, 60, 8, 2, 9
2019/7/29, 68, 39, 76, 8, 3, 10
2019/7/30, 65, 62, 95, 11, 2, 10
2019/7/31, 96, 41, 64, 9, 2, 10
2019/8/1, 116, 40, 72, 7, 4, 11
2019/8/2, 85, 45, 81, 8, 5, 7
2019/8/3, 88, 53, 52, 11, 4, 19
2019/8/4, 125, 68, 56, 9, 5, 9
2019/8/5, 131, 88, 41, 12, 6, 10
2019/8/6, 164, 60, 46, 12, 2, 10
2019/8/7, 154, 56, 63, 11, 3, 10
2019/8/8, 99, 66, 71, 14, 3, 12
2019/8/9, 116, 33, 55, 7, 3, 13
2019/8/10, 87, 43, 42, 13, 4, 19
2019/8/11, 75, 38, 68, 11, 5, 16
2019/8/12, 68, 35, 64, 8, 5, 7
2019/8/13, 64, 57, 73, 15, 5, 11
2019/8/14, 119, 60, 100, 15, 6, 36
2019/8/15, 100, 51, 71, 10, 6, 9
2019/8/16, 89, 62, 96, 19, 11, 16
2019/8/17, 80, 68, 99, 19, 10, 14
2019/8/18, 104, 65, 101, 13, 10, 10
2019/8/19, 102, 60, 78, 9, 8, 7
2019/8/20, 97, 75, 81, 13, 6, 19
2019/8/21, 150, 81, 85, 28, 9, 29
2019/8/22, 135, 77, 73, 24, 22, 15
2019/8/23, 112, 80, 51, 28, 11, 19
2019/8/24, 128, 56, 36, 20, 10, 25
2019/8/25, 115, 92, 73, 22, 7, 35
2019/8/26, 154, 102, 86, 20, 11, 23
2019/8/27, 159, 63, 68, 16, 14, 15
2019/8/28, 87, 85, 59, 17, 15, 15
2019/8/29, 73, 61, 86, 20, 15, 11
2019/8/30, 81, 60, 81, 20, 8, 12
2019/8/31, 93, 66, 103, 20, 11, 10
2019/9/1, 140, 69, 80, 19, 10, 11
2019/9/2, 115, 73, 90, 19, 10, 13
2019/9/3, 120, 74, 109, 20, 13, 16
2019/9/4, 135, 73, 105, 17, 8, 9
2019/9/5, 128, 72, 99, 20, 7, 9
2019/9/6, 107, 83, 123, 23, 11, 17
2019/9/7, 142, 81, 119, 18, 7, 17
2019/9/8, 143, 75, 105, 16, 7, 9
2019/9/9, 146, 74, 54, 16, 10, 15
2019/9/10, 141, 19, 18, 10, 7, 5
2019/9/11, 41, 34, 21, 10, 4, 8
2019/9/12, 76, 64, 40, 15, 6, 15
2019/9/13, 117, 65, 28, 22, 14, 20
2019/9/14, 102, 26, 36, 12, 4, 10
2019/9/15, 63, 63, 54, 12, 3, 12
2019/9/16, 124, 79, 41, 20, 8, 13
2019/9/17, 145, 80, 60, 18, 12, 16
2019/9/18, 114, 77, 28, 29, 11, 11
2019/9/19, 105, 88, 22, 26, 15, 16
2019/9/20, 140, 80, 85, 20, 14, 24
2019/9/21, 131, 95, 110, 24, 13, 21
2019/9/22, 148, 87, 109, 27, 8, 14
2019/9/23, 151, 84, 98, 33, 14, 22
2019/9/24, 136, 81, 111, 30, 11, 21
