date, pm25, pm10, o3, no2, so2, co
2019/1/17, 174, 133, 31, 37, 11, 16
2019/1/18, 198, 148, 22, 33, 19, 22
2019/1/19, 234, 126, 23, 32, 20, 19
2019/1/20, 211, 73, 36, 17, 11, 9
2019/1/21, 106, 68, 39, 27, 11, 12
2019/1/22, 133, 93, 37, 36, 21, 15
2019/1/23, 162, 137, 33, 48, 30, 20
2019/1/24, 211, 123, 27, 26, 15, 15
2019/1/25, 193, 77, 32, 21, 17, 12
2019/1/26, 150, 104, 24, 26, 11, 14
2019/1/27, 178, 125, 31, 26, 17, 16
2019/1/28, 198, 169, 26, 33, 20, 18
2019/1/29, 250, 159, 10, 27, 10, 21
2019/1/30, 260, 86, 32, 13, 9, 15
2019/1/31, 159, 82, 33, 13, 7, 20
2019/2/1, 168, 99, 36, 14, 7, 20
2019/2/2, 187, 121, 39, 10, 10, 9
2019/2/3, 131, 97, 44, 16, 10, 11
2019/2/4, 151, 135, 45, 17, 13, 14
2019/2/5, 203, 220, 34, 16, 11, 19
2019/2/6, 275, 104, 33, 7, 9, 10
2019/2/7, 172, 66, 33, 9, 8, 9
2019/2/8, 149, 80, 33, 12, 11, 11
2019/2/9, 157, 66, 33, 11, 9, 9
2019/2/10, 135, 82, 41, 13, 8, 11
2019/2/11, 170, 78, 28, 17, 11, 12
2019/2/12, 166, 130, 14, 19, 9, 16
2019/2/13, 218, 68, 16, 17, 8, 15
2019/2/14, 166, 95, 25, 21, 9, 16
2019/2/15, 195, 94, 43, 20, 12, 14
2019/2/16, 188, 90, 41, 23, 16, 12
2019/2/17, 177, 82, 26, 23, 16, 10
2019/2/18, 173, 94, 35, 22, 8, 12
2019/2/19, 187, 148, 16, 34, 13, 16
2019/2/20, 259, 152, 35, 26, 13, 15
2019/2/21, 275, 105, 49, 24, 9, 12
2019/2/22, 195, 131, 64, 35, 15, 15
2019/2/23, 226, 132, 67, 35, 10, 15
2019/2/24, 230, 124, 70, 37, 17, 15
2019/2/25, 212, 119, 51, 36, 17, 14
2019/2/26, 206, 76, 37, 19, 12, 10
2019/2/27, 164, 73, 44, 16, 6, 9
2019/2/28, 158, 72, 35, 16, 13, 7
2019/3/1, 161, 85, 48, 12, 8, 9
2019/3/2, 177, 73, 40, 13, 6, 9
2019/3/3, 165, 65, 41, 14, 7, 10
2019/3/4, 151, 91, 70, 28, 17, 12
2019/3/5, 175, 106, 49, 23, 17, 11
2019/3/6, 180, 75, 44, 16, 14, 6
2019/3/7, 116, 76, 44, 26, 20, 8
2019/3/8, 146, 92, 47, 29, 14, 9
2019/3/9, 169, 102, 53, 31, 24, 10
2019/3/10, 174, 64, 45, 16, 8, 6
2019/3/11, 109, 77, 38, 23, 12, 6
2019/3/12, 100, 89, 33, 29, 19, 8
2019/3/13, 148, 60, 53, 20, 8, 6
2019/3/14, 116, 61, 46, 25, 11, 7
2019/3/15, 105, 82, 66, 27, 10, 7
2019/3/16, 148, 72, 52, 21, 9, 7
2019/3/17, 147, 59, 59, 16, 6, 6
2019/3/18, 127, 65, 60, 15, 7, 7
2019/3/19, 134, 76, 74, 21, 13, 8
2019/3/20, 152, 119, 41, 13, 10, 5
2019/3/21, 118, 63, 39, 17, 9, 7
2019/3/22, 100, 84, 43, 21, 10, 8
2019/3/23, 130, 88, 55, 24, 8, 7
2019/3/24, 149, 69, 58, 14, 6, 6
2019/3/25, 134, 61, 61, 15, 6, 6
2019/3/26, 128, 68, 59, 21, 7, 11
2019/3/27, 171, 105, 45, 22, 10, 9
2019/3/28, 161, 98, 32, 22, 11, 9
2019/3/29, 160, 92, 39, 17, 10, 7
2019/3/30, 130, 74, 50, 18, 14, 7
2019/3/31, 124, 85, 67, 24, 8, 7
2018/10/1, 84, 60, 53, 29, 17, 7
2018/10/2, 93, 72, 62, 33, 16, 10
2018/10/3, 117, 88, 78, 35, 18, 10
2018/10/4, 141, 100, 96, 41, 19, 11
2018/10/5, 152, 96, 95, 39, 27, 10
2018/10/6, 158, 118, 74, 34, 22, 14
2018/10/7, 183, 136, 73, 44, 20, 15
2018/10/8, 189, 96, 37, 23, 14, 9
2018/10/9, 139, 73, 44, 24, 14, 6
2018/10/10, 108, 90, 41, 35, 21, 8
2018/10/11, 143, 79, 55, 30, 20, 7
2018/10/12, 141, 74, 65, 24, 14, 7
2018/10/13, 144, 88, 39, 33, 19, 8
2018/10/14, 155, 60, 38, 21, 8, 7
2018/10/15, 139, 77, 78, 23, 12, 9
2018/10/16, 168, 86, 61, 22, 14, 9
2018/10/17, 175, 72, 47, 24, 20, 7
2018/10/18, 158, 62, 40, 22, 16, 6
2018/10/19, 126, 77, 32, 28, 18, 7
2018/10/20, 157, 93, 28, 26, 18, 8
2018/10/21, 170, 73, 41, 21, 14, 8
2018/10/22, 145, 88, 41, 26, 16, 7
2018/10/23, 145, 88, 58, 33, 11, 8
2018/10/24, 145, 88, 38, 29, 10, 15
2018/10/25, 148, 75, 35, 14, 11, 5
2018/10/26, 91, 57, 38, 26, 16, 7
2018/10/27, 106, 64, 39, 21, 13, 7
2018/10/28, 103, 57, 37, 20, 18, 6
2018/10/29, 108, 90, 34, 31, 26, 9
2018/10/30, 150, 126, 57, 38, 27, 12
2018/10/31, 191, 95, 49, 26, 28, 9
2018/11/1, 169, 83, 58, 27, 28, 9
2018/11/2, 159, 86, 51, 29, 29, 10
2018/11/3, 164, 93, 36, 25, 17, 10
2018/11/4, 159, 128, 17, 14, 7, 19
2018/11/5, 131, 39, 24, 13, 6, 8
2018/11/6, 115, 53, 20, 18, 10, 8
2018/11/7, 136, 50, 28, 12, 6, 7
2018/11/8, 138, 53, 24, 17, 5, 8
2018/11/9, 136, 82, 30, 25, 12, 11
2018/11/10, 167, 106, 21, 30, 12, 15
2018/11/11, 203, 106, 34, 26, 12, 28
2018/11/12, 192, 126, 29, 32, 8, 17
2018/11/13, 219, 105, 37, 27, 16, 11
2018/11/14, 198, 115, 31, 23, 11, 13
2018/11/15, 204, 88, 17, 15, 7, 11
2018/11/16, 179, 55, 17, 16, 8, 8
2018/11/17, 143, 63, 30, 18, 9, 8
2018/11/18, 127, 66, 27, 18, 9, 9
2018/11/19, 136, 78, 28, 25, 10, 10
2018/11/20, 157, 76, 31, 20, 12, 8
2018/11/21, 148, 73, 32, 23, 11, 8
2018/11/22, 136, 79, 30, 20, 10, 9
2018/11/23, 160, 127, 36, 31, 15, 14
2018/11/24, 205, 131, 43, 37, 16, 16
2018/11/25, 204, 159, 45, 32, 15, 13
2018/11/26, 209, 322, 24, 25, 14, 19
2018/11/27, 193, 363, 34, 40, 18, 17
2018/11/28, 262, 311, 23, 35, 15, 17
2018/11/29, 261, 224, 15, 27, 12, 17
2018/11/30, 222, 252, 18, 29, 12, 22
2018/12/1, 269, 120, 15, 29, 20, 31
2018/12/2, 219, 286, 20, 18, 9, 16
2018/12/3, 207, 171, 19, 18, 13, 13
2018/12/4, 171, 98, 8, 21, 9, 8
2018/12/5, 161, 98, 16, 18, 10, 10
2018/12/6, 171, 74, 15, 17, 10, 7
2018/12/7, 143, 95, 14, 22, 20, 12
2018/12/8, 162, 87, 17, 21, 30, 19
2018/12/9, 164, 100, 25, 26, 22, 10
2018/12/10, 180, 90, 25, 19, 12, 11
2018/12/11, 160, 71, 24, 21, 14, 10
2018/12/12, 133, 88, 18, 27, 18, 22
2018/12/13, 165, 148, 31, 39, 20, 18
2018/12/14, 246, 152, 17, 39, 29, 17
2018/12/15, 257, 117, 27, 28, 12, 18
2018/12/16, 189, 120, 52, 35, 12, 16
2018/12/17, 171, 122, 33, 33, 14, 17
2018/12/18, 207, 139, 16, 40, 16, 18
2018/12/19, 215, 208, 32, 45, 25, 25
2018/12/20, 322, 252, 20, 43, 18, 25
2018/12/21, 349, 164, 15, 37, 22, 20
2018/12/22, 259, 85, 22, 18, 14, 10
2018/12/23, 136, 96, 15, 25, 20, 10
2018/12/24, 162, 118, 15, 29, 18, 16
2018/12/25, 186, 98, 19, 21, 12, 13
2018/12/26, 167, 77, 14, 16, 10, 11
2018/12/27, 161, 66, 28, 18, 16, 9
2018/12/28, 132, 83, 17, 27, 15, 9
2018/12/29, 163, 76, 30, 26, 21, 9
2018/12/30, 160, , , , , 
2018/7/1, 147, 70, 86, 19, 10, 10
2018/7/2, 156, 71, 94, 14, 8, 15
2018/7/3, 154, 67, 61, 21, 7, 10
2018/7/4, 152, 56, 93, 15, 6, 10
2018/7/5, 144, 70, 108, 19, 9, 10
2018/7/6, 153, 43, 67, 11, 9, 6
2018/7/7, 88, 42, 45, 12, 12, 7
2018/7/8, 94, 44, 26, 9, 9, 7
2018/7/9, 107, 89, 32, 12, 10, 8
2018/7/10, 132, 59, 47, 11, 6, 10
2018/7/11, 149, 70, 48, 11, 10, 9
2018/7/12, 145, 37, 31, 13, 5, 8
2018/7/13, 83, 34, 54, 8, 3, 7
2018/7/14, 75, 43, 52, 13, 3, 7
2018/7/15, 79, 47, 60, 14, 3, 7
